"","X.4","X","Year","Region","FedOk","Gini","R.P.10","Dec_coef","Infl_all","Coef_infl","Unfood_infl","Food_infl","Service_infl","Unempl","GRP","Avinc_mrot","Sh_city","Pre_sch","Av_sub_nom","Av_sub_real","GRP2","Av5_infl","Av4_infl","Av3_infl","Av2_infl","YAv_sub_nom","YAv_sub_real","TAv_sub_nom","TAv_sub_real","G_s","avGRP08","Sd_infl","Infl2","G1","G2","G3","G4","G5"
"219",219,526,2016,"Архангельская область",2,0.375,11.9,NA,4.726241686,1.047262417,5.416890585,5.339094904,2.435039562,7.1,5.816516,5.239684075,0.774,0.8012077019,864.21,404.1873355,33.831858378256,8.735972618,9.595188705,10.84472966,12.99293094,10370.52,4850.248026,0.86421,0.4041873355,0.3896167937,4.1759259,0.239638300677325,22.3373604744841,6.2,11,15.9,22.9,44
"220",220,527,2017,"Архангельская область",2,0.383,12.7,6.1,1.586260244,1.015862602,1.256701827,0.901686952,3.313589995,6.5,6.407875,4.421466667,0.778,0.8076386728,974.21,444.4208478,41.060862015625,8.603618295,9.282385352,10.16729568,8.79288006,11690.52,5333.0501736,0.97421,0.4444208478,0.3963906726,4.1759259,0.306351946544356,2.51622156169494,6,10.8,15.7,22.8,44.7
"221",221,542,2008,"Вологодская область",2,0.382,12.5,NA,14.3126224,1.143126224,9.039145772,17.58170364,16.32107354,5.6,2.423477,NA,0.694,0.792990514,276.88,244.4173264,5.873240769529,11.10829496,11.21145939,11.02791247,10.91313671,3322.56,2933.0079168,0.27688,0.2444173264,0.3073507663,3.0526384,0.558660973519122,204.851159964982,6,10.9,15.7,22.9,44.5
"222",222,543,2009,"Вологодская область",2,0.37,11.5,NA,7.253386181,1.072533862,8.764981251,4.404026844,10.07567924,7.8,1.761792,NA,0.697,0.7896431035,347.55,281.9945787,3.103911051264,11.82488739,11.84013374,12.03491467,13.47670317,4170.6,3383.9349444,0.34755,0.2819945787,0.30975198,3.0526384,0.675883680820894,52.6116110907218,6.3,11.2,16,22.9,43.6
"223",223,544,2010,"Вологодская область",2,0.373,11.7,NA,9.154552788,1.091545528,5.396039904,12.92255016,6.959914275,7.8,2.178268,NA,0.7,0.788,428.1,319.3250433,4.744851479824,10.90735414,10.81991021,11.36314245,10.72676206,5137.2,3831.9005196,0.4281,0.3193250433,0.2971551818,3.0526384,0.377543227841383,83.8058367482786,6.3,11.1,15.9,22.9,43.8
"224",224,545,2011,"Вологодская область",2,0.369,11.4,NA,5.71439993,1.057143999,7.362221535,2.641048013,8.960711776,7.3,2.692528,3.611524249,0.708,0.8,512.53,360.3205647,7.249707030784,10.48481837,10.80684048,10.20019212,8.199793917,6150.36,4323.8467764,0.51253,0.3603205647,0.296,3.0526384,0.712324052349458,32.654366559984,6.3,11.2,16,23,43.5
"225",225,546,2012,"Вологодская область",2,0.377,12.1,NA,6.001671739,1.060016717,4.44709616,6.989322918,6.61873642,5.8,2.967261,3.957558013,0.712,0.802,529.6,349.3491931,8.804637842121,9.769095882,9.0612073,7.364903651,7.420705861,6355.2,4192.1903172,0.5296,0.3493491931,0.288,3.0526384,0.351381203253674,36.0200636627113,6.1,11,15.8,22.9,44.2
"226",226,547,2013,"Вологодская область",2,0.377,12.1,NA,7.211842003,1.07211842,4.768417721,7.702553662,9.894368348,6.1,2.897828,3.941056676,0.713,0.804,606.88,376.0695147,8.397407117584,8.442315868,7.02246081,6.945596229,5.857938387,7282.56,4512.8341764,0.60688,0.3760695147,0.2824930327,3.0526384,0.319977212730324,52.0106650762351,6.2,11,15.8,22.9,44.1
"227",227,548,2014,"Вологодская область",2,0.354,11.7,NA,12.02001386,1.120200139,7.598109239,16.42290854,10.4892208,5.6,3.247903,4.105329492,0.715,0.806,640.37,356.3345344,10.548873897409,7.060310268,7.012095622,6.307329128,6.605039668,7684.44,4276.0144128,0.64037,0.3563345344,0.4096934251,3.0526384,0.68580576364926,144.480733194592,6.3,11.1,15.9,22.9,43.8
"228",228,549,2015,"Вологодская область",2,0.365,11.1,NA,12.01479683,1.120147968,14.51979684,13.20127851,6.954833963,6.8,4.026521,4.28868399,0.719,0.8293,701.97,345.9554208,16.212871363441,7.995440335,7.707590573,8.380303977,9.58956167,8423.64,4151.4650496,0.70197,0.3459554208,0.3974675274,3.0526384,1.14263219512376,144.355342866178,6.4,11.3,16.1,23,43.2
"229",229,550,2016,"Вологодская область",2,0.37,11.5,NA,4.934072503,1.049340725,6.852270603,3.983329415,3.96111721,6.6,4.024551,4.407801418,0.72,0.815925521,878.14,410.7023372,16.197010751601,8.555573918,9.277719307,10.39208222,12.01740531,10537.68,4928.4280464,0.87814,0.4107023372,0.3671379552,3.0526384,0.274164018592721,24.3450714648607,6.3,11.2,16,22.9,43.6
"230",230,551,2017,"Вологодская область",2,0.354,10.3,5.2,2.215510927,1.022155109,2.241039207,1.252195266,3.839787278,5.3,4.306255,3.531866667,0.722,0.819313133,942.92,430.1467916,18.543832125025,8.394838738,9.001525458,9.604701069,8.416644534,11315.04,5161.7614992,0.94292,0.4301467916,0.3815966422,3.0526384,0.348016021923059,4.9084886676564,6.7,11.6,16.3,23,42.4
"231",231,566,2008,"Калининградская область",2,0.375,11.9,NA,15.24979175,1.152497918,10.40396945,19.13050356,16.60410832,8.6,1.915334,NA,0.773,0.5708238051,324.17,286.1628312,3.668504331556,11.36009545,10.4583306,10.06275594,9.545014642,3890.04,3433.9539744,0.32417,0.2861628312,0.2939513731,2.9016091,0.848118833392796,232.556148418368,6.2,11,15.9,22.9,44
"232",232,567,2009,"Калининградская область",2,0.378,12.1,NA,8.008901916,1.080089019,9.544603793,5.095892134,12.97755543,10.9,1.807972,NA,0.772,0.5658504781,379.09,307.5854549,3.268762752784,11.40041535,11.3372076,11.41452035,13.22266604,4549.08,3691.0254588,0.37909,0.3075854549,0.320898061,2.9016091,0.927171625009212,64.1425099001085,6.1,11,15.8,22.9,44.2
"233",233,568,2010,"Калининградская область",2,0.379,12.3,NA,7.978807316,1.079788073,4.538984207,12.8020556,5.921095373,10.3,2.081932,NA,0.772,0.567,479.29,357.5082924,4.334440852624,10.66344095,10.55317862,11.45736415,11.57062092,5751.48,4290.0995088,0.47929,0.3575082924,0.3047471576,2.9016091,0.564185745615358,63.6613661858551,6.1,10.9,15.8,22.9,44.3
"234",234,569,2011,"Калининградская область",2,0.377,12.1,NA,5.71675384,1.057167538,8.114015988,3.569802105,5.528418138,9.1,2.552178,3.898498845,0.776,0.574,442.29,310.9402036,6.513612543684,10.03344044,10.57735761,10.36026689,7.993853568,5307.48,3731.2824432,0.44229,0.3109402036,0.299,2.9016091,0.545778623212339,32.6812744671547,6.2,11,15.8,22.9,44.1
"235",235,570,2012,"Калининградская область",2,0.392,13.4,NA,5.638238214,1.056382382,5.344874775,5.195443777,6.973619794,7.4,2.790969,4.21954023,0.775,0.589,380,250.6659618,7.789507958961,9.587679266,9.180608727,7.229422085,6.841794224,4560,3007.9915416,0.38,0.2506659618,0.281,2.9016091,0.456297752447775,31.7897301578099,5.8,10.6,15.5,22.8,45.3
"236",236,571,2013,"Калининградская область",2,0.386,12.9,NA,6.975861348,1.069758613,5.455325121,7.813760238,8.540475382,5.6,2.876954,3.965763689,0.775,0.628,417.2,258.529201,8.276864318116,8.462756873,6.829393164,6.439092958,5.677488735,5006.4,3102.350412,0.4172,0.258529201,0.2752981508,2.9016091,0.359871697815889,48.6626415465204,5.9,10.7,15.6,22.9,44.9
"237",237,572,2014,"Калининградская область",2,0.358,12.9,NA,15.59823772,1.155982377,12.63676802,22.71070608,7.644258227,5.4,3.25131,4.162225423,0.776,0.662,513.23,285.5873528,10.5710167161,6.858670749,6.573032028,6.108519157,6.304945907,6158.76,3427.0482336,0.51323,0.2855873528,0.3547252747,2.9016091,1.20133889952634,243.305019969631,5.9,10.7,15.6,22.9,44.9
"238",238,573,2015,"Калининградская область",2,0.371,11.6,NA,11.75202939,1.117520294,10.00333173,12.3785574,13.78366648,5.7,3.596397,4.337803856,0.777,0.6924,490.38,241.6764524,12.934071381609,8.319862502,8.405294484,9.316583893,11.20351186,5884.56,2900.1174288,0.49038,0.2416764524,0.3414919755,2.9016091,1.19818296776512,138.110194783424,6.3,11.1,16,22.9,43.7
"239",239,574,2016,"Калининградская область",2,0.365,11.1,NA,4.695009562,1.046950096,5.595737047,3.413928646,5.737232391,6,3.928253,4.176821406,0.777,0.7056442352,522.98,244.5955181,15.431171632009,9.066525595,9.92042361,11.38605124,13.65886529,6275.76,2935.1462172,0.52298,0.2445955181,0.3338561412,2.9016091,0.489070701959493,22.0431147872714,6.4,11.3,16.1,23,43.2
"240",240,575,2017,"Калининградская область",2,0.358,10.6,5.3,2.811053613,1.028110536,1.492826171,2.139746075,6.213249888,5.2,4.214792,3.536933333,0.778,0.6957112927,529.25,241.4363779,17.764471603264,8.854881885,9.674231823,10.58873007,8.165982571,6351,2897.2365348,0.52925,0.2414363779,0.3380999866,2.9016091,0.514995586918426,7.90202241516035,6.6,11.5,16.2,23,42.7
"241",241,590,2008,"Ленинградская область",2,0.379,12.2,NA,14.93319672,1.149331967,9.289610537,16.92293367,17.52382218,6,2.26011,NA,0.66,0.6603422186,356.44,314.6493492,5.1080972121,11.94305101,12.37494828,11.5471023,11.33543457,4277.28,3775.7921904,0.35644,0.3146493492,0.2122689403,3.7986923,0.59309686299026,223.000364278219,6.1,10.9,15.8,22.9,44.3
"242",242,591,2009,"Ленинградская область",2,0.373,11.8,NA,10.05775197,1.10057752,8.186382845,8.001094791,16.43990742,6.9,2.528909,NA,0.659,0.6514977607,420.66,341.3144569,6.395380730281,12.88200147,12.38415674,12.52199783,13.86368095,5047.92,4095.7734828,0.42066,0.3413144569,0.2223031281,3.7986923,0.993238250482845,101.158374690039,6.2,11.1,15.9,22.9,43.9
"243",243,592,2010,"Ленинградская область",2,0.38,12.4,NA,11.05036317,1.110503632,6.748164054,13.85583314,11.85221414,5.2,2.864354,NA,0.658,0.625,497.05,370.7556943,8.204523837316,11.91497462,11.90081131,12.58063455,12.46905911,5964.6,4449.0683316,0.49705,0.3707556943,0.2272325531,3.7986923,0.619549007119067,122.110526188892,6.1,10.9,15.7,22.9,44.4
"244",244,593,2011,"Ленинградская область",2,0.38,12.4,NA,6.370184639,1.063701846,7.524936989,4.299911034,8.150531739,4.3,3.369813,3.679399538,0.657,0.637,550.38,386.929999,11.355639654969,11.73020224,12.19610105,11.99415802,10.55294354,6604.56,4643.159988,0.55038,0.386929999,0.219,3.7986923,0.69484810490415,40.5792523349516,6.1,10.9,15.7,22.9,44.4
"245",245,594,2012,"Ленинградская область",2,0.387,13,NA,6.538790119,1.065387901,5.22002471,6.434657851,8.168767708,3.2,3.856865,3.89666016,0.654,0.652,643.2,424.2851228,14.875407628225,11.00593381,10.56088465,9.140727581,8.685084693,7718.4,5091.4214736,0.6432,0.4242851228,0.221,3.7986923,0.396442513697341,42.755776220332,5.9,10.7,15.6,22.8,45
"246",246,595,2013,"Ленинградская область",2,0.388,13,NA,5.960070828,1.059600708,4.457850591,6.6792834,6.813455952,4.3,3.861776,3.873467819,0.652,0.679,624.49,386.9820248,14.913313874176,9.744497969,8.484345612,7.964891404,6.454453999,7493.88,4643.7842976,0.62449,0.3869820248,0.2233382846,3.7986923,0.337452671578632,35.5224442747766,5.9,10.7,15.6,22.8,45
"247",247,596,2014,"Ленинградская область",2,0.369,12.5,NA,11.5236388,1.115236388,9.241904509,15.9545128,8.232204955,4.5,3.974193,3.768815268,0.649,0.709,615.78,342.651404,15.794210001249,7.974725065,7.460157851,6.289403842,6.249036452,7389.36,4111.816848,0.61578,0.342651404,0.2254766377,3.7986923,0.50205864078599,132.794251192865,6,10.9,15.7,22.9,44.5
"248",248,597,2015,"Ленинградская область",2,0.372,11.7,NA,13.29236764,1.132923676,14.55094989,14.96515221,9.273673669,5.1,4.780652,4.148700754,0.646,0.7305,683.37,336.7886889,22.854633545104,8.260833295,7.574469036,7.978919463,8.706267833,8200.44,4041.4642668,0.68337,0.3367886889,0.1962598068,3.7986923,1.17925117482805,176.687037476919,6.3,11.1,15.9,22.9,43.8
"249",249,598,2016,"Ленинградская область",2,0.376,12,NA,5.725750269,1.057257503,7.152570294,6.753914645,2.543984031,4.6,5.133078,4.379754997,0.642,0.7520254293,749.56,350.5660189,26.348489754084,8.694482589,9.283449807,10.21396028,12.40452432,8994.72,4206.7922268,0.74956,0.3505660189,0.2002292096,3.7986923,0.411084117322905,32.7842161429536,6.2,11,15.9,22.9,44
"250",250,599,2017,"Ленинградская область",2,0.369,11.4,5.6,2.715451027,1.02715451,3.071593186,1.252507487,4.578264356,4.6,5.357173,3.733066667,0.64,0.7701404562,709,323.4357901,28.699302551929,8.562459074,9.074354108,10.13265778,9.443686746,8508,3881.2294812,0.709,0.3234357901,0.2093498119,3.7986923,0.376163850501671,7.37367428003535,6.3,11.2,16,23,43.5
"251",251,614,2008,"Мурманская область",2,0.397,14,NA,14.06668325,1.140666833,11.3156039,16.62067732,14.35290482,6.6,2.637555,NA,0.926,0.8135291411,691.04,610.0193196,6.956696378025,10.8788199,10.72790536,10.71171025,10.58885106,8292.48,7320.2318352,0.69104,0.6100193196,0.2742224982,4.0108711,0.52555460124414,197.871577655831,5.7,10.4,15.4,22.7,45.8
"252",252,615,2009,"Мурманская область",2,0.398,14,NA,10.62625091,1.106262509,12.18538272,8.028257918,11.82340895,7.5,2.519569,NA,0.927,0.8159822155,824.65,669.1032351,6.348227945761,11.38774971,11.54108718,11.73618398,13.26450034,9895.8,8029.2388212,0.82465,0.6691032351,0.270068269,4.0108711,0.696863508873867,112.917208402276,5.6,10.4,15.4,22.8,45.8
"253",253,616,2010,"Мурманская область",2,0.394,13.6,NA,8.607394332,1.086073943,5.658441077,13.12625053,7.358559614,8.6,2.929261,NA,0.927,0.804,868.56,647.8695622,8.580570006121,11.35751669,11.45766104,12.37816608,12.33329659,10422.72,7774.4347464,0.86856,0.6478695622,0.2650630117,4.0108711,0.496535217504482,74.0872371865457,5.7,10.5,15.5,22.8,45.5
"254",254,617,2011,"Мурманская область",2,0.39,13.2,NA,5.994004715,1.059940047,5.805410188,3.357623559,9.363367954,8.6,3.335116,5.843764434,0.928,0.801,988.12,694.6714463,11.122998733456,10.88168549,11.42337369,11.0773391,9.612174762,11857.44,8336.0573556,0.98812,0.6946714463,0.253,4.0108711,0.643827530390622,35.9280925234422,5.8,10.6,15.6,22.8,45.2
"255",255,618,2012,"Мурманская область",2,0.397,13.9,NA,5.57153634,1.055715363,4.622187051,5.994172976,6.404681858,7.7,3.619684,6.274669269,0.927,0.805,991.4,653.9743015,13.102112259856,10.31569448,9.784094947,8.392599065,7.292742844,11896.8,7847.691618,0.9914,0.6539743015,0.255,4.0108711,0.313829394558393,31.0420171879406,5.7,10.4,15.4,22.7,45.8
"256",256,619,2013,"Мурманская область",2,0.398,14,NA,6.543298649,1.065432986,5.985100525,7.251594436,6.549456584,7.2,3.952137,6.323189241,0.927,0.812,1076.93,667.3486397,15.619386866769,8.928345965,7.680343667,6.71591172,5.782559624,12923.16,8008.1836764,1.07693,0.6673486397,0.252965956,4.0108711,0.292745623366089,42.8147572100052,5.7,10.4,15.4,22.7,45.8
"257",257,620,2014,"Мурманская область",2,0.357,12.5,NA,10.29830951,1.102983095,9.188937563,15.55174694,6.007170664,6.7,4.270907,6.148541592,0.927,0.834,1003.67,558.493187,18.240646602649,7.451968007,6.672732252,6.03553384,6.056304504,12044.04,6701.918244,1.00367,0.558493187,0.3673798061,4.0108711,0.718914902031967,106.055178763756,6,10.9,15.7,22.9,44.5
"258",258,621,2015,"Мурманская область",2,0.366,11.2,NA,13.38697824,1.133869782,14.63108517,13.53759668,11.68395915,7.8,5.254757,6.17736798,0.926,0.8474,1054.8,519.8424119,27.612471129049,7.388186026,7.085528517,7.451861978,8.404546633,12657.6,6238.1089428,1.0548,0.5198424119,0.3763509616,4.0108711,1.14547198158928,179.211186398233,6.4,11.3,16,23,43.3
"259",259,622,2016,"Мурманская область",2,0.363,10.9,NA,5.60286981,1.056028698,8.25267408,4.696021455,3.493870091,7.7,5.689756,5.821405545,0.925,0.8497454832,1196.4,559.5511834,32.373323339536,8.31715982,8.905861422,10.04054318,11.83198121,14356.8,6714.6142008,1.1964,0.5595511834,0.3788503108,4.0108711,0.33320641523163,31.3921501078094,6.5,11.4,16.1,23,43
"260",260,623,2017,"Мурманская область",2,0.357,10.5,5.3,3.128239356,1.031282394,4.165995785,2.598330751,2.420546774,7,5.899969,4.947733333,0.924,0.853175172,1320.53,602.4071424,34.809634200961,8.237100015,8.913941296,9.715819863,9.425729613,15846.36,7228.8857088,1.32053,0.6024071424,0.3927397051,4.0108711,0.323338409832062,9.7858814684273,6.6,11.5,16.3,23,42.6
"261",261,638,2008,"Новгородская область",2,0.396,13.9,NA,14.01809112,1.140180911,8.320471577,17.40662252,16.65205344,4.9,1.774724,NA,0.713,0.8108792076,223.16,196.9957041,3.149645276176,11.09791742,11.34280157,10.770029,11.00646692,2677.92,2363.9484492,0.22316,0.1969957041,0.3348888973,2.9170059,0.705240305774483,196.506878648623,5.7,10.4,15.4,22.8,45.7
"262",262,639,2009,"Новгородская область",2,0.402,14.4,NA,8.259470023,1.0825947,10.03008895,5.435878707,10.98593758,6.1,1.831969,NA,0.712,0.8163542443,288.52,234.0989091,3.356110416961,11.87278995,11.57326535,12.00139763,12.85212531,3462.24,2809.1869092,0.28852,0.2340989091,0.3365000811,2.9170059,0.797102391303791,68.2188450608356,5.6,10.3,15.3,22.7,46.1
"263",263,640,2010,"Новгородская область",2,0.403,14.6,NA,9.266711636,1.092667116,4.693670892,12.48367611,9.942069275,5.6,2.002486,NA,0.705,0.831,695.01,518.4164875,4.009950180196,10.90248925,11.05396163,11.29999048,11.10147667,8340.12,6220.99785,0.69501,0.5184164875,0.3238339502,2.9170059,0.651003498881192,85.8719445447778,5.5,10.3,15.2,22.7,46.3
"264",264,641,2011,"Новгородская область",2,0.402,14.5,NA,4.864694654,1.048646947,6.267174182,1.522419779,8.906034088,4.9,2.430319,3.921685912,0.707,0.843,667.96,469.5914861,5.906450441761,10.69418811,10.78815086,10.48649044,8.761924831,8015.52,5635.0978332,0.66796,0.4695914861,0.305,2.9170059,0.587705046959972,23.6652540766562,5.5,10.3,15.3,22.7,46.2
"265",265,642,2012,"Новгородская область",2,0.406,14.9,NA,6.690957325,1.066909573,5.515537996,6.816183226,8.677217145,4.1,2.717509,4.239102147,0.706,0.852,595,392.4901245,7.384855165081,9.577278586,9.053399447,7.447015177,7.043077084,7140,4709.881494,0.595,0.3924901245,0.299,2.9170059,0.314081553457414,44.7689099249712,5.4,10.2,15.2,22.7,46.5
"266",266,643,2013,"Новгородская область",2,0.398,14.1,NA,6.712448816,1.067124488,3.813987374,8.440530269,8.819050032,4.6,2.865018,4.10987512,0.705,0.842,666.94,413.2873091,8.208328140324,8.576762747,7.257499902,6.925574895,5.773884595,8003.28,4959.4477092,0.66694,0.4132873091,0.292730331,2.9170059,0.307227747589453,45.0569691074198,5.6,10.4,15.4,22.7,45.9
"267",267,644,2014,"Новгородская область",2,0.359,13.7,NA,11.0048117,1.110048117,8.181386419,14.69894167,9.402044618,3.7,3.372794,4.267734966,0.705,0.854,708.44,394.2121548,11.375739366436,7.148267424,6.872253503,6.085818518,6.701702529,8501.28,4730.5458576,0.70844,0.3942121548,0.4203923923,2.9170059,0.667511774950053,121.105880552457,5.7,10.5,15.5,22.8,45.5
"268",268,645,2015,"Новгородская область",2,0.379,12.3,NA,12.55295609,1.125529561,13.47496591,14.90306145,7.093274714,4.6,3.792555,4.320704107,0.709,0.855,725.09,357.3497672,14.383473428025,7.686270053,7.294744471,8.117211031,8.837471888,8701.08,4288.1972064,0.72509,0.3573497672,0.4128474152,2.9170059,1.26894462233206,157.576706597468,6.1,10.9,15.8,22.9,44.3
"269",269,646,2016,"Новгородская область",2,0.371,11.6,NA,5.191345647,1.051913456,5.52993821,4.388626429,6.000529281,4.9,3.963362,4.071727917,0.708,0.8568724318,782.8,366.1122253,15.708238343044,8.326357716,9.209483238,10.06213476,11.77620363,9393.6,4393.3467036,0.7828,0.3661122253,0.4043695033,2.9170059,0.387915954658721,26.9500696266259,6.3,11.1,16,22.9,43.7
"270",270,647,2017,"Новгородская область",2,0.359,10.7,5.4,2.400023407,1.024000234,2.547157336,1.453751196,3.587406274,4.7,4.419323,3.398933333,0.708,0.8578495966,795.55,362.9186782,19.530415778329,8.393760582,8.823690975,9.536680034,8.809911808,9546.6,4355.0241384,0.79555,0.3629186782,0.4111457724,2.9170059,0.330119353990018,5.76011235414789,6.6,11.5,16.2,23,42.7
"271",271,662,2008,"Псковская область",2,0.377,12.1,NA,12.94430838,1.129443084,5.596939598,17.77351147,15.91790057,6.5,1.05449,NA,0.692,0.6488264192,179.41,158.3751536,1.1119491601,10.7021173,10.66681677,10.35534854,10.25915962,2152.92,1900.5018432,0.17941,0.1583751536,0.3628961943,1.6899503,0.512858952886227,167.555119436538,6.1,11,15.8,22.9,44.2
"272",272,663,2009,"Псковская область",2,0.374,11.8,NA,8.262369455,1.082623695,10.50406649,5.308674016,11.03083693,11,1.087979,NA,0.696,0.6382140862,224.83,182.4222159,1.183698304441,11.11861112,10.99697105,11.1470402,12.70012175,2697.96,2189.0665908,0.22483,0.1824222159,0.3794202744,1.6899503,0.648966593045348,68.266749010917,6.2,11.1,15.9,22.9,43.9
"273",273,664,2010,"Псковская область",2,0.375,11.9,NA,8.601008904,1.086010089,5.722251518,12.18971999,6.173104141,9.5,1.286851,NA,0.698,0.637,406.5,303.2133382,1.655985496201,10.44457993,10.41874547,11.20101878,10.57856231,4878,3638.5600584,0.4065,0.3032133382,0.366425616,1.6899503,0.420504822273841,73.9773541666873,6.2,11,15.9,22.9,44
"274",274,665,2011,"Псковская область",2,0.37,11.5,NA,5.635918669,1.056359187,7.311545458,2.047291198,8.863398586,9.3,1.501999,3.276050808,0.702,0.652,453.19,318.6031583,2.256000996001,10.05278032,10.54523813,9.915408774,8.43155698,5438.28,3823.2378996,0.45319,0.3186031583,0.354,1.6899503,0.644230807500955,31.7635792435827,6.3,11.1,16,23,43.6
"275",275,666,2012,"Псковская область",2,0.378,12.2,NA,7.320615241,1.073206152,6.631974755,7.190703407,8.906005504,6.6,1.619167,3.533636955,0.702,0.649,340.1,224.3460358,2.621701773889,9.545452678,8.82955113,7.491552087,7.108203906,4081.2,2692.1524296,0.3401,0.2243460358,0.351,1.6899503,0.262756488449329,53.5914075067615,6.1,11,15.8,22.9,44.2
"276",276,667,2013,"Псковская область",2,0.371,11.5,NA,7.235415238,1.072354152,5.335011468,8.439531518,8.547121327,7,1.740065,3.420480307,0.703,0.651,380.52,235.7994525,3.027826204225,8.526076164,7.448792368,7.178960931,6.474934999,4566.24,2829.59343,0.38052,0.2357994525,0.3514058381,1.6899503,0.258793944201862,52.3512336662826,6.3,11.1,16,23,43.6
"277",277,668,2014,"Псковская область",2,0.349,10.7,NA,11.99595164,1.119959516,8.69864502,18.38362979,6.209067085,6.5,1.893838,3.510983075,0.702,0.665,432.18,240.4869983,3.586622370244,7.406083003,7.193071721,6.727827283,7.278006781,5186.16,2885.8439796,0.43218,0.2404869983,0.4650459716,1.6899503,0.70829447308733,143.902855749219,6.6,11.4,16.2,23,42.8
"278",278,669,2015,"Псковская область",2,0.344,9.6,NA,14.22494732,1.142249473,15.29409508,14.2728087,12.23481166,6.9,2.084645,3.639564124,0.704,0.6745,522.58,257.545741,4.345744776025,8.136880706,8.021158917,8.828148014,9.589837025,6270.96,3090.548892,0.52258,0.257545741,0.4702602671,1.6899503,1.19025939367956,202.349126256775,7,11.8,16.5,23.1,41.6
"279",279,670,2016,"Псковская область",2,0.343,9.6,NA,5.080182122,1.050801821,6.936738785,4.095268728,3.907396892,6.7,2.259213,3.56237911,0.705,0.6961722488,569.72,266.455617,5.104043379369,9.23435765,10.15295967,11.11358914,13.10495867,6836.64,3197.467404,0.56972,0.266455617,0.4616885079,1.6899503,0.283563631894735,25.8082503926884,7,11.9,16.5,23.1,41.5
